code,name,mbrg,nprg,nav,targ,epsg,seg
002055,得润电子,45.72,15.10,60.33,39.45,-0.56,37.19
600030,中信证券,15.29,15.07,4.22,5.62,15.79,4.18
601668,中国建筑,15.05,15.06,20.65,17.87,12.50,15.37
000861,海印股份,28.03,14.89,14.60,15.52,0.00,11.90
000937,冀中能源,5.46,14.88,4.02,3.42,0.87,4.06
300718,长盛轴承,34.03,14.87,7.37,10.99,-12.50,6.95
600690,青岛海尔,13.02,14.82,19.30,14.48,14.04,19.60
002043,兔宝宝,-3.30,14.70,12.08,28.50,16.67,13.42
000523,广州浪奇,43.54,14.69,3.12,27.57,100.00,3.52
600233,圆通速递,52.88,14.58,15.64,27.57,12.83,13.34
000761,本钢板材,4.57,14.55,41.23,6.48,-7.22,43.13
600577,精达股份,26.45,14.54,4.46,15.29,12.12,1.91
600381,青海春天,-16.11,14.50,15.56,11.97,24.64,15.57
600499,科达洁能,4.22,14.49,35.08,46.55,-9.60,32.99
600317,营口港,15.63,14.49,1.13,-5.55,15.50,3.82
300667,必创科技,9.50,14.47,120.56,107.54,-16.67,120.56
600439,瑞贝卡,1.90,14.42,11.99,11.23,-4.13,12.01
600879,航天电子,9.53,14.39,7.35,12.45,-47.89,5.14
300624,万兴科技,17.58,14.38,7.37,10.99,-15.79,6.95
300701,森霸传感,11.15,14.32,7.37,10.99,-16.67,6.95
002222,福晶科技,17.22,14.31,13.75,14.54,12.62,14.02
002429,兆驰股份,59.60,14.19,6.23,35.02,-53.23,6.55
000999,华润三九,37.59,14.16,15.97,18.87,13.16,14.16
000551,创元科技,14.29,14.15,2.44,4.47,25.00,-0.05
002802,洪汇新材,47.89,14.14,10.74,14.50,16.67,10.74
002739,万达电影,27.57,14.11,10.07,17.72,14.07,9.77
300124,汇川技术,24.73,14.00,14.44,12.86,9.09,15.81
300014,亿纬锂能,20.02,14.00,54.99,60.32,-30.77,60.49
600563,法拉电子,12.59,13.98,8.50,8.90,16.89,8.72
002797,第一创业,15.29,13.98,0.45,7.03,-33.33,2.69
002872,天圣制药,16.29,13.83,7.37,10.99,-11.00,6.95
300102,乾照光电,-16.80,13.81,8.70,60.06,11.86,8.70
002081,金螳螂,16.51,13.76,15.92,0.51,15.70,15.12
603225,新凤鸣,23.26,13.75,87.56,25.33,-27.91,101.49
300460,惠伦晶体,16.98,13.72,2.82,17.95,0.00,2.82
603323,吴江银行,15.29,13.71,8.12,23.43,-13.33,8.15
603773,沃格光电,28.57,13.67,7.37,10.99,13.04,6.95
000919,金陵药业,-4.82,13.62,2.87,0.90,9.48,2.11
601229,上海银行,15.29,13.59,26.31,3.09,-13.85,26.38
600917,重庆燃气,14.51,13.53,3.83,2.37,16.67,4.34
600933,爱柯迪,31.62,13.53,7.37,10.99,-6.67,6.95
603106,恒银金融,-10.92,13.48,7.37,10.99,-15.38,6.95
000758,中色股份,-15.19,13.41,-0.61,-12.03,1.08,-1.47
002865,钧达股份,2.55,13.41,50.73,12.55,-14.29,50.73
002886,沃特股份,22.87,13.40,7.37,10.99,-13.33,6.95
603139,康惠制药,27.23,13.37,71.80,57.77,-23.08,71.48
600201,生物股份,20.92,13.26,26.64,33.91,-18.60,20.14
600547,山东黄金,41.58,13.26,5.18,42.19,5.56,5.17
600219,南山铝业,31.63,13.25,3.38,6.23,0.00,3.17
603003,龙宇燃油,23.66,13.21,0.29,16.87,5.63,-1.32
600068,葛洲坝,-9.92,13.17,5.57,22.34,1.53,5.59
300692,中环环保,45.38,13.14,7.37,10.99,-11.11,6.95
600028,中国石化,6.71,13.09,2.78,6.33,13.14,2.36
600383,金地集团,17.71,13.05,7.61,37.56,26.32,8.50
600036,招商银行,15.29,13.02,18.41,4.19,13.92,17.95
603458,勘设股份,11.85,12.98,7.37,10.99,-14.81,6.95
600694,大商股份,-7.51,12.97,8.63,2.59,7.14,7.45
600048,保利地产,12.41,12.88,35.66,48.45,0.00,19.83
600287,江苏舜天,0.08,12.87,1.35,-4.73,-14.29,0.79
002109,兴化股份,8.36,12.84,6.91,-7.27,12.93,6.91
601018,宁波港,33.24,12.82,7.83,6.71,20.00,5.25
601139,深圳燃气,25.51,12.81,9.33,7.37,10.00,9.07
300338,开元股份,174.96,12.81,5.31,15.48,32.88,5.24
002841,视源股份,64.32,12.65,29.12,47.53,14.29,29.06
600908,无锡银行,15.29,12.63,13.82,8.13,7.69,13.99
300512,中亚股份,11.70,12.59,5.68,4.61,12.80,5.13
300536,农尚环境,40.63,12.58,5.96,24.83,-37.39,5.96
601828,美凯龙,25.36,12.57,-4.85,7.83,0.00,-2.87
603385,惠达卫浴,14.23,12.56,7.61,-2.41,14.29,8.33
600452,涪陵电力,7.87,12.52,26.24,9.27,11.43,26.24
600540,新赛股份,72.10,12.48,4.66,-7.50,-27.27,1.64
603181,皇马科技,6.82,12.48,7.37,10.99,-14.29,6.95
601318,中国平安,15.29,12.47,19.07,16.50,11.63,21.97
002542,中化岩土,39.96,12.40,11.47,38.15,0.00,11.44
603818,曲美家居,15.02,12.33,14.60,13.16,20.00,15.03
300406,九强生物,16.77,12.32,8.51,12.97,11.50,8.51
600589,广东榕泰,14.42,12.30,3.05,-3.17,12.20,3.27
603198,迎驾贡酒,11.87,12.29,5.41,4.85,13.89,5.46
000538,云南白药,7.26,12.26,14.45,13.22,10.00,14.55
002064,华峰氨纶,2.31,12.20,12.73,3.24,16.67,12.73
002376,新北洋,49.31,12.18,21.06,17.55,20.00,23.21
300221,银禧科技,41.23,12.18,11.05,8.38,0.00,11.00
002368,太极股份,10.55,12.13,15.65,17.62,0.00,8.61
002839,张家港行,15.29,12.09,5.79,7.33,8.33,6.02
002818,富森美,9.22,12.00,11.34,11.50,11.11,11.34
002918,蒙娜丽莎,5.51,11.95,7.37,10.99,-17.14,6.95
600398,海澜之家,12.16,11.94,10.93,8.68,13.64,11.39
002683,宏大爆破,19.10,11.91,6.01,9.67,-3.76,4.31
000524,岭南控股,10.20,11.89,165.89,30.86,-9.52,170.95
002433,太安堂,-11.00,11.82,6.02,16.52,0.00,5.89
000599,青岛双星,-9.96,11.75,38.18,16.52,-25.00,39.18
600776,东方通信,13.36,11.63,1.52,-1.06,10.13,1.49
000411,英特集团,13.54,11.56,11.59,20.06,8.69,10.77
000488,晨鸣纸业,15.42,11.56,29.58,22.62,6.90,25.74
603100,川仪股份,13.75,11.54,5.79,5.69,16.67,5.73
002382,蓝帆医疗,-4.39,11.51,2.49,14.57,9.09,2.44
000682,东方电子,9.86,11.43,6.38,10.22,-8.24,2.39
603315,福鞍股份,65.32,11.37,50.15,27.20,25.00,50.17
300696,爱乐达,8.98,11.37,140.52,119.33,-18.75,140.52
002557,洽洽食品,28.44,11.36,3.48,15.75,13.33,3.96
002561,徐家汇,1.64,11.35,4.52,4.90,13.33,4.44
002153,石基信息,-3.18,11.33,7.49,15.96,0.00,5.61
002686,亿利达,32.96,11.30,17.81,41.89,18.92,8.60
002873,新天药业,6.41,11.25,116.59,67.58,-16.58,116.59
002047,宝鹰股份,-8.27,11.25,29.45,-2.57,20.00,37.80
603499,翔港科技,19.10,11.23,7.37,10.99,-16.60,6.95
000983,西山煤电,5.60,11.23,9.43,5.52,10.44,9.10
600666,奥瑞德,43.47,11.20,2.47,-2.76,-33.33,2.30
601222,林洋能源,-10.95,11.15,13.83,32.41,0.00,13.81
002287,奇正藏药,17.08,11.13,8.25,15.26,11.25,8.33
002251,步步高,13.95,11.04,1.39,11.37,10.30,1.18
000065,北方国际,-7.97,11.03,12.25,-11.42,0.00,13.98
300259,新天科技,24.64,11.03,9.47,15.10,0.00,8.56
002566,益盛药业,13.69,11.00,4.88,-2.16,11.01,3.64
002533,金杯电工,35.78,10.94,2.13,7.39,9.52,1.81
600630,龙头股份,13.75,10.93,7.12,0.84,20.00,7.08
002930,宏川智慧,11.19,10.92,7.37,10.99,15.38,6.95
002664,长鹰信质,22.63,10.82,17.80,36.20,0.84,13.25
000566,海南海药,61.68,10.81,-12.66,0.50,0.00,-12.07
600299,安迪苏,22.06,10.78,4.74,6.20,8.33,7.89
002630,华西能源,7.93,10.78,6.73,18.93,1.62,5.55
600655,豫园股份,3.00,10.74,2.93,12.17,10.95,3.55
000888,峨眉山A,4.32,10.70,4.97,2.57,11.50,5.01
002080,中材科技,2.57,10.69,11.11,10.18,8.19,10.98
603038,华立股份,15.50,10.68,7.03,5.35,0.80,7.03
002826,易明医药,15.69,10.68,8.86,12.10,0.00,8.86
600365,通葡股份,9.42,10.67,2.62,-0.36,0.00,0.96
300117,嘉寓股份,54.06,10.62,4.80,27.85,0.00,4.03
600987,航民股份,15.97,10.60,12.87,14.86,10.88,12.69
600388,龙净环保,5.81,10.58,12.32,2.52,12.50,12.99
002183,怡亚通,19.02,10.57,8.35,8.03,11.11,7.66
601500,通用股份,8.28,10.52,2.52,5.52,12.50,2.52
300307,慈星股份,12.06,10.51,3.11,6.28,11.11,3.41
002562,兄弟科技,46.41,10.48,28.70,50.86,8.33,28.70
600919,江苏银行,15.29,10.45,34.54,2.78,11.54,35.01
603299,井神股份,9.80,10.44,8.51,1.64,8.51,8.48
002317,众生药业,36.72,10.43,8.90,18.95,7.14,9.17
002294,信立泰,15.86,10.41,12.60,4.76,11.11,12.71
002366,台海核电,7.61,10.31,47.17,39.83,-43.24,51.38
603166,福达股份,12.41,10.28,1.10,-12.97,8.33,1.10
300387,富邦股份,21.20,10.27,8.57,8.31,15.38,9.66
600081,东风科技,20.32,10.25,10.24,18.35,28.09,9.51
600118,中国卫星,13.63,10.24,9.02,-8.98,0.00,6.21
603696,安记食品,22.87,10.06,3.04,4.06,12.50,3.04
300743,天地数码,9.80,10.02,7.37,10.99,10.00,6.95
300638,广和通,152.48,9.99,13.21,60.46,-17.51,13.21
300244,迪安诊断,15.81,9.97,18.38,26.54,11.55,17.03
601611,中国核建,10.38,9.93,16.63,13.06,25.00,8.82
300294,博雅生物,121.62,9.88,16.97,36.07,-28.00,15.49
002275,桂林三金,2.84,9.85,9.43,8.99,8.70,9.43
600612,老凤祥,8.97,9.81,11.42,4.86,7.42,11.47
300039,上海凯宝,13.88,9.80,7.60,7.38,-15.55,7.60
002799,环球印务,13.83,9.76,2.89,16.61,-21.67,0.69
002484,江海股份,22.05,9.71,4.83,13.14,-12.66,4.68
002503,搜于特,101.33,9.68,12.52,41.29,-44.44,9.68
300297,蓝盾股份,55.86,9.67,11.81,20.26,0.00,11.43
603416,信捷电气,28.76,9.65,12.70,23.99,-24.00,12.70
000089,深圳机场,14.05,9.65,4.73,4.94,9.54,4.65
000921,海信科龙,16.41,9.64,29.30,8.37,10.53,31.46
603138,海量数据,8.83,9.61,14.82,15.87,-29.35,14.88
600857,宁波中百,4.46,9.58,-72.57,1.69,8.70,-72.57
002740,爱迪尔,21.03,9.56,11.83,30.65,0.00,3.34
002729,好利来,8.30,9.56,3.55,3.07,0.00,3.55
000813,德展健康,125.04,9.56,20.68,31.43,-27.82,20.61
000848,承德露露,13.19,9.47,2.07,7.13,10.00,2.02
600823,世茂股份,2.03,9.46,15.95,20.29,-26.22,9.56
002325,洪涛股份,18.03,9.42,4.89,8.27,25.00,0.37
600060,海信电器,16.54,9.38,9.46,14.15,5.85,4.76
300655,晶瑞股份,45.87,9.37,7.37,10.99,7.35,6.95
002424,贵州百灵,11.67,9.32,13.64,13.20,10.00,13.64
002413,雷科防务,8.49,9.28,5.25,11.62,50.00,4.27
600901,江苏租赁,15.29,9.23,7.37,10.99,0.00,6.95
603871,嘉友国际,39.41,9.21,7.37,10.99,-10.68,6.95
600285,羚锐制药,34.22,9.20,2.70,9.68,7.76,2.49
002763,汇洁股份,7.38,9.19,9.29,12.51,-41.30,8.20
600897,厦门空港,9.27,9.16,3.74,4.78,9.84,3.47
300677,英科医疗,6.52,9.15,7.37,10.99,-18.79,6.95
603557,起步股份,4.06,9.15,7.37,10.99,-1.75,6.95
300246,宝莱特,17.74,9.13,9.85,26.09,10.08,8.90
603987,康德莱,19.17,9.13,9.43,4.69,-27.27,7.92
603306,华懋科技,10.64,9.11,61.93,54.11,-2.94,61.93
601998,中信银行,15.29,9.10,6.71,-2.21,8.70,4.86
600723,首商股份,0.39,9.05,6.70,3.55,6.20,7.38
000796,凯撒旅游,11.01,9.01,6.75,17.35,20.07,8.36
600106,重庆路桥,-0.16,9.00,1.05,-0.91,0.00,1.05
002027,分众传媒,22.28,8.97,27.44,22.30,-22.10,27.68
002726,龙大肉食,24.73,8.97,9.75,20.63,-41.18,8.79
600127,金健米业,13.11,8.96,2.80,18.89,16.92,1.56
002174,游族网络,-2.25,8.94,42.15,28.18,4.17,41.90
603912,佳力图,3.79,8.90,7.37,10.99,-20.00,6.95
603203,快克股份,31.31,8.90,15.00,23.26,-17.24,15.00
300676,华大基因,33.13,8.89,26.10,21.39,-3.85,26.07
300016,北陆药业,5.23,8.85,20.02,16.89,8.89,20.02
600477,杭萧钢构,9.45,8.79,30.55,25.57,-16.81,31.44
300505,川金诺,7.32,8.71,5.54,22.60,8.68,5.54
300408,三环集团,19.13,8.66,15.09,19.18,7.14,15.03
603167,渤海轮渡,6.67,8.65,8.76,13.59,3.23,8.09
002097,山河智能,28.13,8.63,49.47,22.41,11.95,72.19
600490,鹏欣资源,207.05,8.46,-0.20,9.76,-5.39,-1.01
002877,智能自控,3.73,8.46,7.37,10.99,-16.67,6.95
603817,海峡环保,3.53,8.45,8.29,18.87,-9.55,5.24
600197,伊力特,8.63,8.45,15.22,23.64,8.40,12.54
002541,鸿路钢构,42.27,8.41,5.05,22.18,8.45,5.05
002238,天威视讯,3.15,8.41,2.00,3.01,0.00,1.57
600820,隧道股份,10.96,8.40,9.75,9.99,9.09,7.57
600101,明星电力,13.25,8.38,5.22,6.71,10.53,5.20
600325,华发股份,-62.26,8.37,3.37,30.29,-22.22,-6.75
000070,特发信息,10.48,8.36,15.41,20.32,-42.10,13.96
002923,润都股份,19.52,8.34,7.37,10.99,-12.00,6.95
002806,华锋股份,14.89,8.26,9.82,21.19,-36.41,9.83
300270,中威电子,16.98,8.26,8.24,28.65,7.03,8.36
300417,南华仪器,-16.67,8.25,2.02,0.11,8.23,2.02
300302,同有科技,62.96,8.24,6.57,1.13,8.21,6.57
000008,神州高铁,3.24,8.21,16.33,24.37,37.04,16.12
002085,万丰奥威,3.25,8.18,13.48,6.61,-9.09,13.45
600557,康缘药业,16.46,8.17,10.91,6.79,7.14,10.83
603730,岱美股份,17.50,8.13,113.59,52.54,-5.26,113.82
002838,道恩股份,22.90,8.06,7.64,7.05,-23.08,10.49
002301,齐心集团,16.20,8.06,5.38,2.48,-12.50,5.31
603888,新华网,18.69,7.95,12.62,9.25,-54.30,12.15
002198,嘉应制药,19.08,7.92,-23.62,-21.43,8.44,-23.62
000662,天夏智慧,46.50,7.87,11.27,29.57,2.86,11.06
601800,中国交建,12.76,7.73,9.45,4.47,10.53,11.95
300466,赛摩电气,16.86,7.72,25.46,28.11,-39.77,25.20
603579,荣泰健康,64.92,7.71,18.47,23.22,-51.16,18.30
300474,景嘉微,24.22,7.70,10.15,18.04,0.00,10.15
600826,兰生股份,27.56,7.69,-10.69,-8.40,0.00,-11.99
002651,利君股份,15.71,7.66,3.88,0.04,33.33,3.88
002812,创新股份,0.08,7.64,-4.13,9.52,5.66,-4.13
601225,陕西煤业,2.55,7.62,29.34,9.34,3.70,26.86
300220,金运激光,7.19,7.60,-25.54,-24.43,9.35,-14.24
603879,永悦科技,-6.11,7.58,95.99,76.21,-12.50,95.99
600713,南京医药,12.64,7.58,33.20,20.19,0.00,40.05
601777,力帆股份,-3.59,7.57,6.71,1.47,25.00,6.88
002558,巨人网络,42.97,7.52,23.06,41.47,-15.00,13.19
000966,长源电力,3.27,7.50,-6.25,2.57,6.53,-6.54
300069,金利华电,-9.13,7.49,4.45,-8.10,-15.71,3.28
002277,友阿股份,10.52,7.47,8.63,8.96,7.39,5.55
600085,同仁堂,-0.09,7.45,8.37,9.94,7.94,7.53
300420,五洋停车,42.65,7.43,29.11,40.31,-45.95,29.24
300619,金银河,104.60,7.43,11.13,37.51,-16.67,11.10
300018,中元股份,18.45,7.41,5.80,8.95,-50.00,5.20
600676,交运股份,12.52,7.40,4.24,-1.40,-2.07,5.58
002236,大华股份,36.59,7.38,24.87,40.27,0.00,26.24
600929,湖南盐业,2.01,7.31,7.37,10.99,-16.67,6.95
002444,巨星科技,18.45,7.15,5.47,4.91,10.00,5.37
300232,洲明科技,58.95,7.15,22.33,72.90,4.94,8.78
603308,应流股份,15.02,7.14,2.06,4.43,14.29,2.34
300109,新开源,31.49,7.11,6.20,48.99,0.00,6.10
300623,捷捷微电,28.01,7.10,10.42,7.61,6.71,10.42
601368,绿城水务,3.67,7.02,9.61,10.83,7.00,9.61
603887,城地股份,37.11,6.94,11.40,27.81,0.00,11.40
002128,露天煤业,6.13,6.86,13.39,6.56,6.98,13.37
300560,中富通,15.02,6.81,6.89,11.92,-25.00,6.89
002847,盐津铺子,15.41,6.78,7.76,30.35,0.00,7.34
300651,金陵体育,10.35,6.76,76.39,74.34,-19.94,76.39
600996,贵广网络,42.82,6.74,8.36,42.94,0.00,8.41
002667,鞍重股份,69.97,6.74,3.42,4.63,16.67,3.20
002475,立讯精密,37.41,6.73,16.04,30.34,-21.43,15.71
000989,九芝堂,22.58,6.73,8.98,19.82,6.99,8.98
603600,永艺股份,37.42,6.71,7.12,15.56,-60.00,7.05
000715,中兴商业,5.16,6.66,4.79,2.23,6.81,4.79
603919,金徽酒,5.44,6.63,11.01,9.42,-19.51,11.01
600886,国投电力,23.15,6.58,7.70,3.95,5.18,8.32
002678,珠江钢琴,12.73,6.56,57.66,33.37,0.00,57.80
601633,长城汽车,13.06,6.55,3.94,21.90,6.46,3.81
600415,小商品城,-82.85,6.51,6.77,3.43,8.33,9.84
002649,博彦科技,19.47,6.48,13.10,10.84,-65.56,13.01
600270,外运发展,21.57,6.47,8.63,10.75,6.45,8.63
600624,复旦复华,36.96,6.47,2.87,8.30,4.38,2.62
603015,弘讯科技,8.62,6.46,6.95,11.84,20.00,7.53
300565,科信技术,1.20,6.43,3.76,-3.91,0.00,3.76
002598,山东章鼓,22.22,6.42,0.89,4.06,6.85,0.96
300656,民德电子,10.00,6.42,149.02,140.46,-18.01,145.07
601801,皖新传媒,16.61,6.42,9.52,6.91,6.45,8.60
600475,华光股份,22.45,6.41,7.43,13.85,0.04,5.93
300112,万讯自控,11.42,6.39,28.33,25.77,100.00,29.27
