code,name,industry,report,profit,operation,growth,debtpaying,cashflow
002355,兴民智通,汽车配件,2.00,3.29,3.50,2.33,3.50,1.00
600587,新华医疗,医疗保健,2.00,3.86,3.50,2.00,3.50,1.00
603661,恒林股份,家居用品,2.38,3.86,3.50,2.33,3.50,1.00
601595,上海电影,影视音像,2.12,3.71,3.67,2.83,3.50,1.00
600151,航天机电,半导体,1.62,2.14,3.50,3.17,3.50,1.00
002712,思美传媒,广告包装,3.50,4.57,3.67,5.50,3.50,1.00
600487,亨通光电,通信设备,3.75,5.14,3.50,5.33,3.50,1.00
601718,际华集团,服饰,2.00,3.71,3.50,3.00,3.50,1.00
002420,毅昌股份,塑料,1.25,2.86,3.50,1.50,3.50,5.20
002241,歌尔股份,元器件,2.00,3.86,3.50,2.83,3.50,5.00
002530,金财互联,专用机械,1.75,3.29,3.50,2.67,3.50,1.00
600823,世茂股份,全国地产,2.50,4.43,3.83,3.17,3.50,1.00
300314,戴维医疗,医疗保健,2.38,3.43,3.50,2.00,3.50,1.00
600249,两面针,日用化工,2.38,1.86,3.50,1.33,3.50,1.00
002148,北纬科技,互联网,1.75,3.29,3.67,2.33,3.50,1.00
002551,尚荣医疗,医疗保健,2.38,3.86,3.50,2.83,3.50,1.00
600183,生益科技,元器件,2.62,4.86,3.50,3.50,3.50,4.00
002666,德联集团,化工原料,1.75,3.14,3.50,2.33,3.50,1.00
600836,界龙实业,广告包装,1.62,2.86,3.50,2.67,3.50,1.00
300241,瑞丰光电,半导体,3.00,3.71,3.50,4.00,3.50,1.00
002340,格林美,小金属,3.00,3.86,3.50,4.33,3.50,4.00
603126,中材节能,环境保护,2.38,2.86,3.50,1.67,3.50,1.00
000971,高升控股,互联网,1.62,3.00,3.33,2.33,3.50,1.00
600657,信达地产,全国地产,2.38,2.00,3.83,2.67,3.50,1.00
600475,华光股份,专用机械,2.38,4.43,3.50,3.67,3.50,1.00
002131,利欧股份,互联网,1.88,3.57,3.67,3.17,3.50,1.00
000407,胜利股份,供气供热,2.75,3.57,3.50,4.00,3.50,1.00
600488,天药股份,化学制药,2.38,3.57,3.50,5.17,3.50,5.00
600960,XD渤海汽,汽车配件,2.38,3.29,3.50,2.50,3.50,1.00
300490,华自科技,电气设备,2.50,3.14,3.50,5.33,3.50,1.00
000883,湖北能源,火力发电,2.38,4.57,3.83,4.00,3.50,5.00
600854,XD春兰股,家用电器,1.88,3.43,3.67,2.67,3.50,4.00
002590,万安科技,汽车配件,2.12,3.71,3.50,2.00,3.50,4.80
300160,秀强股份,玻璃,2.00,3.57,3.50,2.17,3.50,5.00
603012,创力集团,专用机械,2.62,3.43,3.67,3.50,3.50,1.00
002272,川润股份,机械基件,1.00,1.57,3.67,1.00,3.50,1.00
002052,同洲电子,通信设备,1.00,1.57,3.50,1.00,3.50,3.40
601098,中南传媒,出版业,2.50,4.86,3.50,2.00,3.50,1.00
002788,鹭燕医药,医药商业,2.38,4.00,3.50,4.67,3.50,1.00
601333,广深铁路,铁路,3.25,4.14,3.83,3.50,3.50,5.00
600758,红阳能源,煤炭开采,2.25,4.00,3.67,1.33,3.50,4.00
600686,金龙汽车,汽车整车,1.12,2.86,3.50,3.83,3.50,1.00
300721,怡达股份,化工原料,2.38,3.29,3.50,2.50,3.50,1.00
601018,宁波港,港口,4.25,4.14,3.67,3.67,3.50,5.00
600725,ST云维,焦炭加工,2.75,2.43,3.83,6.00,3.50,5.80
000752,西藏发展,啤酒,1.38,3.57,3.33,1.17,3.50,6.00
000938,紫光股份,软件服务,2.38,4.57,3.50,2.67,3.50,4.80
002648,卫星石化,化工原料,2.25,4.14,3.50,3.33,3.50,1.00
002351,漫步者,电脑设备,1.75,3.14,3.50,1.17,3.50,1.00
603585,苏利股份,化工原料,2.38,4.71,3.50,3.17,3.50,5.40
002041,登海种业,种植业,1.62,3.14,3.83,1.33,3.50,1.00
600365,通葡股份,红黄药酒,1.75,2.43,3.50,2.00,3.50,1.00
603557,起步股份,服饰,2.50,3.71,3.50,2.67,3.50,1.00
300235,方直科技,软件服务,2.62,3.43,3.50,3.00,3.50,1.00
002338,奥普光电,电器仪表,1.75,3.00,3.50,1.17,3.50,1.00
600302,标准股份,纺织机械,1.00,1.86,3.50,1.33,3.50,1.00
600279,重庆港九,港口,1.75,3.29,3.67,2.67,3.50,1.00
600255,梦舟股份,铜,2.38,2.57,3.50,2.50,3.50,5.20
300059,东方财富,互联网,3.62,4.29,3.67,5.17,3.50,5.40
603886,元祖股份,食品,2.00,2.29,3.67,3.83,3.50,1.00
300545,联得装备,专用机械,3.12,3.71,3.50,4.83,3.50,1.00
300387,富邦股份,化工原料,2.88,3.71,3.50,3.67,3.50,5.00
002767,先锋电子,电器仪表,1.75,3.00,3.50,2.33,3.50,1.00
002637,赞宇科技,日用化工,2.38,4.00,3.50,3.67,3.50,1.00
600897,厦门空港,机场,3.38,4.86,3.67,3.17,3.50,4.80
600266,北京城建,区域地产,2.38,4.14,4.00,2.83,3.50,1.00
002534,杭锅股份,专用机械,2.12,3.86,3.50,2.33,3.50,4.00
601200,上海环境,环境保护,2.38,4.29,3.50,2.50,3.50,4.60
002612,朗姿股份,服饰,3.25,4.29,3.50,4.67,3.50,4.40
002324,普利特,塑料,2.25,4.00,3.50,2.00,3.50,1.00
000897,津滨发展,区域地产,1.75,1.71,3.83,2.17,3.50,1.00
000929,兰州黄河,啤酒,1.00,1.86,3.67,1.00,3.50,4.20
600706,曲江文旅,旅游服务,2.38,4.14,3.67,3.50,3.50,1.00
600299,安迪苏,化学制药,3.12,4.71,3.50,3.50,3.50,1.00
000729,燕京啤酒,啤酒,1.88,3.57,3.67,1.83,3.50,4.40
000060,中金岭南,铅锌,3.25,4.57,3.67,4.17,3.50,1.00
002115,三维通信,通信设备,1.75,3.14,3.50,4.67,3.50,1.00
600705,中航资本,多元金融,3.50,4.71,3.83,4.50,3.50,1.00
300358,楚天科技,医疗保健,1.75,3.29,3.50,4.00,3.50,1.00
000543,皖能电力,火力发电,2.00,3.71,3.83,1.83,3.50,4.20
000996,中国中期,汽车服务,1.50,3.57,3.83,1.00,3.50,1.00
600869,智慧能源,电气设备,2.38,3.57,3.50,3.67,3.50,1.00
002605,姚记扑克,文教休闲,1.75,2.86,3.50,1.83,3.50,4.00
603799,华友钴业,小金属,4.12,5.57,3.50,6.00,3.50,1.00
600169,太原重工,工程机械,2.50,2.71,4.00,3.00,3.50,1.00
300632,光莆股份,半导体,2.25,3.57,3.50,3.17,3.50,4.80
002743,富煌钢构,钢加工,2.75,3.14,3.50,3.67,3.50,1.00
002524,光正集团,供气供热,1.00,1.57,3.50,2.50,3.50,1.00
603777,来伊份,食品,2.25,4.57,3.67,2.00,3.50,4.80
600936,广西广电,影视音像,1.88,3.57,3.50,2.50,3.50,4.40
002248,华东数控,机床制造,1.75,1.29,3.83,3.17,3.50,1.00
000416,民生控股,多元金融,1.38,3.14,3.67,1.33,3.50,1.00
002515,金字火腿,食品,1.62,3.29,3.50,2.67,3.50,1.00
600860,京城股份,专用机械,1.75,1.71,3.50,3.17,3.50,3.40
300560,中富通,通信设备,2.25,3.43,3.67,2.83,3.50,1.00
000550,江铃汽车,汽车整车,2.25,4.29,3.50,1.00,3.50,1.00
000877,天山股份,水泥,1.00,2.14,3.50,3.17,3.50,1.00
000861,海印股份,房产服务,2.38,3.14,3.67,3.50,3.50,4.40
600456,宝钛股份,小金属,1.00,2.00,3.50,3.17,3.50,1.00
300247,乐金健康,医疗保健,2.38,3.14,3.50,3.83,3.50,1.00
002533,金杯电工,电气设备,2.62,3.14,3.50,3.17,3.50,1.00
000656,金科股份,区域地产,2.25,3.86,3.83,3.17,3.50,1.00
603058,永吉股份,广告包装,3.25,4.00,3.50,4.50,3.50,4.40
002244,滨江集团,区域地产,2.38,4.57,4.00,4.00,3.50,1.00
002857,三晖电气,电器仪表,1.00,1.71,4.00,2.33,3.50,3.80
002331,皖通科技,软件服务,2.38,3.00,3.50,4.00,3.50,1.00
300214,日科化学,化工原料,3.38,3.57,3.50,4.50,3.50,5.60
000851,高鸿股份,软件服务,1.25,3.00,3.50,3.00,3.50,1.00
600390,五矿资本,多元金融,2.75,4.71,3.83,3.33,3.50,4.20
600218,全柴动力,农用机械,2.38,3.43,3.50,1.83,3.50,1.00
000055,方大集团,其他建材,2.88,4.29,3.50,4.17,3.50,1.00
002021,中捷资源,纺织机械,1.00,1.86,3.50,1.83,3.50,4.00
000058,深 赛 格,元器件,3.00,3.71,3.67,3.83,3.50,1.00
300244,迪安诊断,医疗保健,2.88,4.14,3.50,4.33,3.50,1.00
300360,炬华科技,电器仪表,2.12,3.57,3.50,3.33,3.50,4.60
300516,久之洋,电器仪表,2.38,3.29,3.67,1.33,3.50,4.20
600143,金发科技,塑料,3.25,4.14,3.50,3.33,3.50,1.00
002658,雪迪龙,环境保护,1.50,2.86,3.50,3.33,3.50,1.00
002401,中远海科,软件服务,3.00,3.57,3.50,4.50,3.50,1.00
300478,杭州高新,橡胶,1.00,2.00,3.50,3.17,3.50,1.00
600963,岳阳林纸,造纸,3.50,4.14,3.50,5.17,3.50,4.80
000810,创维数字,家用电器,3.12,3.86,3.50,3.83,3.50,1.00
601777,力帆股份,摩托车,2.62,3.57,3.50,2.67,3.50,1.00
002441,众业达,批发业,2.12,3.86,3.50,2.67,3.50,1.00
300310,宜通世纪,通信设备,2.12,3.57,3.50,4.33,3.50,1.00
002178,延华智能,建筑施工,1.50,2.29,3.50,2.17,3.50,1.00
300400,劲拓股份,专用机械,2.38,3.71,3.50,5.00,3.50,4.80
000516,国际医学,百货,2.38,3.43,3.83,3.17,3.50,1.00
603538,美诺华,化学制药,1.88,3.14,3.50,2.17,3.50,1.00
603031,安德利,百货,1.75,3.43,3.83,2.17,3.50,1.00
603303,得邦照明,家用电器,2.38,3.71,3.50,1.83,3.50,1.00
300262,巴安水务,环境保护,2.25,3.43,3.50,3.33,3.50,1.00
000985,大庆华科,化工原料,1.00,2.14,4.00,2.17,3.50,3.80
000529,广弘控股,食品,2.38,3.29,3.50,2.50,3.50,1.00
600229,城市传媒,出版业,3.00,4.29,3.50,3.83,3.50,1.00
600159,大龙地产,区域地产,2.38,1.43,4.00,2.67,3.50,1.00
000828,东莞控股,路桥,2.38,4.57,3.50,3.67,3.50,4.20
002142,宁波银行,银行,3.12,4.14,1.00,3.67,3.50,2.80
600059,古越龙山,红黄药酒,2.88,3.86,3.50,2.83,3.50,1.00
600774,汉商集团,百货,2.50,3.29,4.00,2.83,3.50,4.20
600595,中孚实业,铝,2.38,2.14,3.50,3.17,3.50,3.40
600225,天津松江,区域地产,1.00,1.86,4.00,1.00,3.50,3.80
601999,出版传媒,出版业,2.75,3.29,3.50,3.83,3.50,1.00
600596,新安股份,农药化肥,4.00,5.14,3.50,5.00,3.50,1.00
300297,蓝盾股份,软件服务,2.38,3.86,3.67,3.50,3.50,1.00
002013,中航机电,航空,2.50,2.86,3.50,4.50,3.50,1.00
000428,华天酒店,酒店餐饮,2.38,2.00,3.67,2.50,3.50,3.60
300421,力星股份,机械基件,2.25,3.57,3.50,2.00,3.50,4.40
601518,吉林高速,路桥,2.38,3.86,3.50,2.33,3.50,4.80
601186,中国铁建,建筑施工,3.25,4.57,3.50,4.00,3.50,1.00
600090,同济堂,医药商业,2.50,3.86,3.67,2.17,3.50,1.00
300438,鹏辉能源,电气设备,3.38,4.14,3.50,4.67,3.50,4.20
300323,华灿光电,半导体,2.38,4.43,3.50,4.67,3.50,4.80
300065,海兰信,软件服务,2.38,3.71,3.50,3.33,3.50,4.20
601689,拓普集团,汽车配件,3.00,4.86,3.50,4.50,3.50,4.00
002254,泰和新材,化纤,2.75,3.71,3.50,3.00,3.50,5.00
600389,江山股份,农药化肥,3.50,4.29,3.67,4.00,3.50,4.00
603208,江山欧派,家居用品,1.88,3.57,3.50,2.83,3.50,1.00
600258,首旅酒店,酒店餐饮,3.00,4.29,3.83,3.67,3.50,4.80
002839,张家港行,银行,2.38,2.14,1.00,3.00,3.50,1.00
600425,青松建化,水泥,2.38,1.43,3.83,1.50,3.50,1.00
002696,百洋股份,渔业,1.75,3.57,3.50,4.83,3.50,4.00
601006,大秦铁路,铁路,3.38,4.86,3.83,3.83,3.50,4.80
600371,万向德农,种植业,2.62,3.43,3.33,3.33,3.50,5.00
000652,泰达股份,批发业,1.00,2.43,3.50,3.00,3.50,3.40
300429,强力新材,化工原料,3.00,4.29,3.50,4.00,3.50,4.80
002562,兄弟科技,化工原料,3.00,4.29,3.50,4.50,3.50,5.00
600103,青山纸业,造纸,3.00,3.43,3.50,3.50,3.50,5.00
000782,美达股份,化纤,2.38,3.29,3.67,1.50,3.50,1.00
300151,昌红科技,机械基件,2.62,2.86,3.50,3.33,3.50,5.40
002185,华天科技,半导体,2.00,3.57,3.50,3.00,3.50,4.80
300307,慈星股份,纺织机械,2.88,3.57,3.50,3.17,3.50,4.00
600133,东湖高新,园区开发,1.88,3.57,3.67,3.50,3.50,1.00
603466,风语筑,文教休闲,3.50,4.57,3.50,4.33,3.50,4.00
600794,保税科技,仓储物流,1.88,3.14,3.83,2.00,3.50,1.00
002434,万里扬,汽车配件,2.25,4.00,3.50,1.67,3.50,4.00
601366,利群股份,百货,3.25,4.57,3.83,4.50,3.50,4.80
600841,上柴股份,机械基件,2.88,3.57,3.50,4.17,3.50,4.00
002162,悦心健康,医疗保健,1.75,1.71,3.50,2.67,3.50,1.00
300252,金信诺,电气设备,2.12,3.86,3.50,2.67,3.50,1.00
600606,绿地控股,全国地产,3.38,4.71,3.67,4.17,3.50,4.20
600561,江西长运,公共交通,1.38,2.71,3.67,2.33,3.50,5.20
000520,长航凤凰,水运,2.38,3.14,3.67,4.83,3.50,5.00
601177,杭齿前进,机械基件,2.38,2.71,3.50,3.00,3.50,1.00
603588,高能环境,环境保护,3.12,3.43,3.50,5.00,3.50,1.00
603969,银龙股份,其他建材,1.38,2.57,3.50,2.17,3.50,1.00
300305,裕兴股份,塑料,2.50,2.86,3.50,3.50,3.50,1.00
002732,燕塘乳业,乳制品,1.75,3.43,3.67,2.83,3.50,1.00
600919,江苏银行,银行,2.75,3.29,1.00,4.00,3.50,1.00
002836,新宏泽,广告包装,1.88,3.29,3.50,2.33,3.50,5.40
300521,爱司凯,专用机械,2.38,2.86,3.67,2.00,3.50,4.00
300533,冰川网络,软件服务,2.38,4.00,3.67,1.33,3.50,1.00
603860,中公高科,公路,1.88,2.86,3.83,4.50,3.50,1.00
600116,三峡水利,水力发电,2.38,3.00,3.67,2.67,3.50,1.00
603966,法兰泰克,机械基件,2.38,2.29,3.50,3.17,3.50,1.00
603269,海鸥股份,机械基件,2.75,3.43,3.50,4.67,3.50,1.00
600315,上海家化,日用化工,3.38,4.86,3.50,4.17,3.50,5.00
300295,三六五网,互联网,2.38,3.86,3.50,4.00,3.50,6.00
600252,中恒集团,中成药,2.12,4.14,3.67,2.67,3.50,5.00
300461,田中精机,专用机械,1.62,3.14,3.50,3.50,3.50,1.00
600000,浦发银行,银行,2.62,4.00,1.00,2.17,3.50,1.00
300459,金科文化,化工原料,3.75,4.71,3.50,5.83,3.50,1.00
000619,海螺型材,其他建材,2.00,2.00,3.50,2.00,3.50,1.00
002706,良信电器,电气设备,2.50,3.86,3.50,3.33,3.50,5.20
000925,众合科技,专用机械,2.38,2.57,3.67,3.17,3.50,1.00
300592,华凯创意,软件服务,1.38,2.57,3.83,3.33,3.50,1.00
300412,迦南科技,医疗保健,1.38,2.43,3.67,2.67,3.50,1.00
000862,银星能源,新型电力,2.38,3.14,3.50,3.00,3.50,4.40
002091,江苏国泰,商贸代理,3.00,4.71,3.67,3.33,3.50,4.00
300617,安靠智电,电气设备,2.38,4.43,3.50,2.33,3.50,1.00
600280,中央商场,百货,2.00,3.71,3.83,2.33,3.50,1.00
600537,亿晶光电,半导体,1.25,2.29,3.50,2.33,3.50,1.00
600210,紫江企业,广告包装,2.00,3.57,3.50,1.33,3.50,4.20
600039,四川路桥,建筑施工,2.38,3.71,3.50,4.50,3.50,1.00
000957,中通客车,汽车整车,1.50,2.57,3.67,2.33,3.50,1.00
002792,通宇通讯,通信设备,1.00,2.00,3.50,1.83,3.50,1.00
000589,黔轮胎Ａ,汽车配件,2.38,2.86,3.50,1.67,3.50,5.20
300218,安利股份,塑料,1.00,1.86,3.50,1.50,3.50,1.00
002872,天圣制药,化学制药,2.38,4.14,3.50,3.00,3.50,1.00
300144,宋城演艺,旅游景点,3.38,4.86,3.83,3.83,3.50,5.60
002379,宏创控股,铝,1.25,2.14,3.50,1.67,3.50,1.00
600723,首商股份,百货,2.88,4.43,3.83,3.33,3.50,1.00
300137,先河环保,环境保护,2.75,3.43,3.50,4.17,3.50,1.00
002887,绿茵生态,建筑施工,2.38,4.29,3.83,3.50,3.50,1.00
300517,海波重科,建筑施工,1.62,2.86,4.00,2.17,3.50,4.40
601107,四川成渝,路桥,3.38,4.71,3.83,2.83,3.50,4.80
601008,连云港,港口,1.25,2.29,3.67,1.50,3.50,1.00
000926,福星股份,区域地产,2.38,5.00,3.67,1.50,3.50,1.00
002607,亚夏汽车,汽车服务,1.62,3.14,3.67,1.83,3.50,1.00
600070,浙江富润,纺织,2.38,3.29,3.50,2.50,3.50,1.00
300411,金盾股份,专用机械,2.75,3.00,3.83,5.67,3.50,1.00
300202,聚龙股份,专用机械,1.38,2.43,3.50,1.83,3.50,1.00
000958,东方能源,火力发电,2.88,3.86,3.67,2.83,3.50,5.40
000021,深科技,电脑设备,2.00,3.86,3.50,2.67,3.50,4.00
600011,华能国际,火力发电,3.38,3.57,3.83,3.33,3.50,4.80
300087,荃银高科,种植业,2.50,2.57,3.67,4.17,3.50,1.00
600824,益民集团,百货,2.25,3.71,3.50,1.83,3.50,4.20
603385,惠达卫浴,家居用品,3.00,4.00,3.50,3.33,3.50,4.00
601789,宁波建工,建筑施工,2.38,4.00,3.50,3.67,3.50,1.00
300113,顺网科技,互联网,3.25,4.57,3.67,4.50,3.50,4.80
002566,益盛药业,中成药,2.38,3.71,3.67,3.00,3.50,4.00
002808,苏州恒久,元器件,2.38,2.57,3.50,1.83,3.50,1.00
300660,江苏雷利,电气设备,2.38,4.43,3.50,4.00,3.50,1.00
002311,海大集团,饲料,3.25,4.14,3.83,4.67,3.50,4.20
300195,长荣股份,轻工机械,2.38,3.86,3.50,2.17,3.50,1.00
600379,宝光股份,电气设备,2.38,2.86,3.50,2.17,3.50,5.00
300030,阳普医疗,医疗保健,1.38,2.57,3.50,2.00,3.50,1.00
002325,洪涛股份,装修装饰,2.75,3.57,3.83,3.17,3.50,5.00
600048,保利地产,全国地产,2.38,3.57,4.00,3.83,3.50,1.00
300005,探路者,服饰,1.62,3.29,3.50,1.00,3.50,1.00
300055,万邦达,环境保护,2.25,4.00,3.67,2.00,3.50,5.00
002750,龙津药业,中成药,1.62,3.29,3.50,2.00,3.50,5.00
002144,宏达高科,纺织,2.38,3.57,3.50,1.33,3.50,1.00
600780,通宝能源,火力发电,2.12,3.71,3.83,3.17,3.50,5.00
002541,鸿路钢构,钢加工,2.88,3.71,3.50,3.67,3.00,5.20
600622,光大嘉宝,区域地产,2.75,4.71,3.83,4.33,3.50,4.20
000690,宝新能源,火力发电,3.00,3.29,3.67,4.50,3.50,4.60
000521,长虹美菱,家用电器,1.88,3.86,3.50,2.00,3.50,1.00
600563,法拉电子,元器件,3.38,4.86,3.50,3.67,3.50,5.40
600200,江苏吴中,综合类,2.38,3.57,3.50,1.00,3.50,5.00
603881,数据港,电信运营,3.12,4.00,3.33,4.00,3.50,5.00
300418,昆仑万维,互联网,2.75,4.57,3.33,4.33,3.50,1.00
300026,红日药业,中成药,3.00,4.00,3.50,3.83,3.50,5.40
600639,浦东金桥,园区开发,2.38,3.57,3.67,2.83,3.50,1.00
603917,合力科技,专用机械,2.38,3.57,3.50,3.67,3.50,4.00
002283,天润曲轴,汽车配件,3.25,3.71,3.50,4.67,3.50,4.00
603009,北特科技,汽车配件,2.38,3.43,3.50,4.00,3.50,5.00
002064,华峰氨纶,化纤,2.38,3.57,3.50,3.67,3.50,4.00
600495,晋西车轴,运输设备,1.75,1.43,3.83,2.50,3.50,3.60
603955,大千生态,环境保护,2.12,2.86,3.50,4.17,3.50,1.00
601019,山东出版,出版业,2.62,4.43,3.50,2.83,3.50,1.00
603606,东方电缆,电气设备,2.88,3.14,3.50,5.50,3.50,1.00
600550,保变电气,电气设备,1.00,1.86,3.67,1.00,3.50,3.40
600084,中葡股份,红黄药酒,1.88,1.71,3.83,3.17,3.50,1.00
600067,冠城大通,全国地产,1.00,2.00,3.67,1.83,3.50,1.00
600026,中远海能,水运,2.38,2.00,3.50,1.17,3.50,3.40
000598,兴蓉环境,水务,2.38,4.29,3.50,3.67,3.50,4.80
002361,神剑股份,化工原料,1.62,2.71,3.50,2.67,3.50,4.20
600674,XD川投能,水力发电,2.38,4.57,3.50,3.67,3.50,4.40
000089,深圳机场,机场,2.38,3.86,3.67,3.17,3.50,4.60
600361,华联综超,超市连锁,3.12,3.86,3.67,3.33,3.50,4.00
600791,京能置业,全国地产,1.38,2.29,4.00,3.50,3.50,1.00
600712,南宁百货,百货,1.00,2.00,3.83,2.33,3.50,1.00
600710,苏美达,工程机械,2.25,4.00,3.67,3.17,3.50,1.00
603331,百达精工,专用机械,2.25,3.86,3.50,4.17,3.50,4.60
002634,棒杰股份,服饰,1.50,2.43,3.50,2.17,3.50,1.00
600551,时代出版,出版业,3.00,4.29,3.50,1.83,3.50,1.00
600719,大连热电,供气供热,2.38,4.14,4.00,1.33,3.50,1.00
000778,新兴铸管,钢加工,3.38,4.29,3.50,2.83,3.50,4.40
600864,哈投股份,火力发电,2.38,2.86,3.83,2.00,3.50,4.80
600877,ST嘉陵,摩托车,2.38,1.71,3.50,1.33,3.50,1.00
600645,中源协和,生物制药,3.88,4.71,3.50,4.00,3.50,1.00
000803,*ST金宇,纺织,2.38,1.57,3.67,4.67,3.50,1.00
600967,内蒙一机,运输设备,1.88,3.43,3.50,2.83,3.50,5.40
600779,水井坊,白酒,2.38,5.00,3.83,4.67,3.50,1.00
600173,卧龙地产,全国地产,3.88,4.43,3.50,5.50,3.50,4.80
002558,巨人网络,互联网,2.88,5.00,3.33,3.83,3.50,1.00
000601,韶能股份,水力发电,2.25,4.00,3.50,2.00,3.50,4.60
000758,中色股份,铅锌,2.75,4.00,3.50,2.00,3.50,5.60
600531,豫光金铅,铅锌,1.88,3.71,3.67,2.17,3.50,4.00
002264,新 华 都,超市连锁,2.00,3.71,3.83,1.50,3.50,4.00
002281,光迅科技,通信设备,2.12,4.00,3.50,2.50,3.50,1.00
300546,雄帝科技,元器件,2.38,1.86,3.50,3.33,3.50,1.00
002677,浙江美大,家用电器,3.25,4.00,3.67,4.50,3.50,4.80
603637,镇海股份,建筑施工,2.88,2.71,3.50,4.50,3.50,5.20
300441,鲍斯股份,机床制造,2.88,3.71,3.50,4.33,3.50,4.00
603233,大参林,医药商业,3.38,5.14,3.67,4.83,3.50,4.00
601375,中原证券,证券,2.00,2.29,1.00,2.00,3.50,1.00
600885,宏发股份,电气设备,2.75,4.71,3.50,3.50,3.50,1.00
600023,浙能电力,火力发电,2.12,3.86,3.67,2.33,3.50,5.00
002510,天汽模,汽车配件,2.62,3.14,3.50,4.00,3.50,1.00
002547,春兴精工,通信设备,1.25,2.71,3.50,2.17,3.50,4.20
000401,冀东水泥,水泥,1.75,2.29,3.50,3.17,3.50,3.40
600640,号百控股,酒店餐饮,2.38,3.57,3.67,1.67,3.50,6.00
600673,东阳光科,铝,2.38,4.00,3.50,4.83,3.50,4.40
002366,台海核电,专用机械,3.00,4.86,3.67,4.00,3.50,1.00
300133,华策影视,影视音像,1.75,3.29,4.00,2.83,3.50,1.00
002715,登云股份,汽车配件,1.38,2.71,3.50,1.83,3.50,4.20
002370,亚太药业,化学制药,2.62,4.14,3.50,3.50,3.50,1.00
000019,深深宝Ａ,软饮料,1.38,1.57,3.50,3.17,3.50,1.00
002855,捷荣技术,塑料,2.38,3.14,3.50,2.00,3.50,4.20
600676,交运股份,公共交通,2.12,3.71,3.50,2.33,3.50,4.80
300226,上海钢联,互联网,2.38,3.86,4.00,5.50,3.50,4.20
600732,ST新梅,区域地产,2.38,2.00,4.00,2.67,3.50,1.00
600322,天房发展,区域地产,2.38,3.86,4.00,2.83,3.50,4.40
300245,天玑科技,软件服务,2.38,2.71,3.50,4.00,3.50,1.00
002027,分众传媒,影视音像,2.38,5.00,3.67,3.67,3.50,4.80
603787,新日股份,摩托车,2.38,3.57,3.67,4.00,3.50,5.00
000011,深物业A,区域地产,2.12,3.71,3.67,2.00,3.50,1.00
603018,中设集团,建筑施工,3.12,4.43,3.67,4.17,3.50,1.00
002688,金河生物,化学制药,2.00,3.57,3.50,1.67,3.50,4.00
002651,利君股份,专用机械,2.62,3.57,3.50,3.17,3.50,4.00
000586,汇源通信,通信设备,2.00,1.43,3.50,2.17,3.50,1.00
002395,双象股份,塑料,1.38,2.43,3.50,2.33,3.50,1.00
600468,百利电气,电气设备,1.88,2.86,3.50,2.83,3.50,1.00
603679,华体科技,电气设备,2.88,3.57,3.50,3.83,3.50,1.00
603633,徕木股份,元器件,2.62,3.29,3.50,3.50,3.50,5.00
000993,闽东电力,水力发电,2.38,1.43,3.67,3.00,3.50,1.00
002006,精功科技,专用机械,2.00,2.86,3.50,2.33,3.50,1.00
600909,华安证券,证券,1.75,3.14,1.00,2.33,3.50,3.00
300609,汇纳科技,互联网,1.00,1.86,3.83,3.50,3.50,1.00
601128,常熟银行,银行,2.75,2.43,1.00,4.00,3.50,3.80
603888,新华网,互联网,2.38,3.43,3.67,3.17,3.50,1.00
600990,四创电子,通信设备,1.00,2.00,3.67,3.50,3.50,1.00
600908,无锡银行,银行,2.12,2.14,3.50,3.50,3.50,1.00
002265,西仪股份,汽车配件,2.38,2.43,3.50,1.50,3.50,5.20
600016,民生银行,银行,3.00,4.29,3.50,2.50,3.50,1.00
000037,深南电A,火力发电,1.00,1.71,3.67,3.17,3.50,1.00
300193,佳士科技,专用机械,2.50,3.14,3.50,3.17,3.50,4.00
000688,建新矿业,铅锌,2.38,4.29,3.50,4.33,3.50,5.40
000046,泛海控股,全国地产,4.00,4.71,4.00,4.17,3.50,4.80
002214,大立科技,电器仪表,2.00,2.57,4.00,3.00,3.50,1.00
600865,百大集团,百货,2.38,3.86,3.83,2.67,3.50,1.00
600366,宁波韵升,电器仪表,1.62,3.57,3.50,2.17,3.50,1.00
002751,易尚展示,家居用品,2.88,3.00,3.50,4.83,3.50,1.00
000561,烽火电子,通信设备,2.38,1.86,3.67,3.33,3.50,1.00
600051,宁波联合,综合类,1.38,2.71,3.50,3.00,3.50,1.00
002797,第一创业,证券,1.88,2.00,1.00,2.50,3.50,1.00
600152,维科技术,电气设备,2.38,1.71,3.50,3.17,3.50,3.40
600814,杭州解百,百货,3.12,4.00,3.83,3.67,3.50,1.00
603920,世运电路,元器件,1.75,3.43,3.50,4.00,3.50,5.00
600075,新疆天业,化工原料,2.75,4.57,3.50,2.83,3.50,4.00
600388,龙净环保,环境保护,3.00,4.14,3.67,3.33,3.50,1.00
300276,三丰智能,专用机械,3.38,3.71,3.67,6.00,3.50,4.60
300095,华伍股份,机械基件,2.38,3.43,3.50,4.17,3.50,1.00
600862,中航高科,航空,2.38,3.43,3.50,1.67,3.50,1.00
002768,国恩股份,塑料,3.38,4.29,3.50,5.50,3.50,1.00
300057,万顺股份,广告包装,2.38,3.14,3.50,3.17,3.50,3.40
300440,运达科技,软件服务,1.38,2.57,3.83,1.33,3.50,1.00
